id,x0,x1,uri
1154,5.78540364498,-14.0683755025,280
1155,9.30145789914,7.64171752747,418
1156,-7.6671016678,-4.31810964691,15
1157,-6.62313827992,-3.98639729834,287
1158,-3.68292259841,-14.6440173865,300
1159,-0.831132374093,-0.65141598554,343
1160,9.54452640419,-12.2207520011,422
1161,3.8295333747,-9.35948127162,185
1162,3.02427588514,3.17334550882,7
1163,5.14772161605,11.0060376572,536
1164,0.139248598677,-7.87593458884,19
1165,13.0861096541,-0.182393501577,369
1166,-1.98044045912,10.0843773144,279
1167,-12.5952435133,-4.19844939924,264
1168,14.3479112361,-0.96450351013,120
